ID_Cliente,Ciudad,Cliente,Genero,Linea_Producto,Precio_Unitario,Cantidad,Hora,Medio_Pago,Rating
ADJ1328,Lima,Normal,Femenino,Accesorios Electrónicos,13.78,4,11:10,Tarjeta débito,9
ADJ1329,Arequipa,Afiliado,Masculino,Comidas y bebidas,50.49,9,17:16,Efectivo,5.4
ADJ1330,Lima,Afiliado,Masculino,Accesorios Electrónicos,18.93,6,12:45,Tarjeta crédito,8.1
ADJ1331,Trujillo,Afiliado,Femenino,Comidas y bebidas,44.59,5,15:10,Efectivo,8.5
ADJ1332,Arequipa,Normal,Femenino,Salud y belleza,33.47,2,15:43,Tarjeta débito,6.7
ADJ1333,Lima,Normal,Femenino,Deportes y viajes,34.84,4,18:36,Efectivo,7.4
ADJ1334,Trujillo,Afiliado,Femenino,Accesorios de moda,30.14,10,12:28,Tarjeta débito,9.2
ADJ1335,Trujillo,Normal,Masculino,Hogar y estilo de vida,74.07,1,12:50,Tarjeta débito,9.9
ADJ1336,Arequipa,Afiliado,Femenino,Accesorios Electrónicos,78.13,10,20:51,Efectivo,4.4
ADJ1337,Lima,Afiliado,Masculino,Accesorios Electrónicos,48.09,3,18:23,Tarjeta crédito,7.8
ADJ1338,Trujillo,Afiliado,Femenino,Accesorios de moda,53.65,7,12:56,Tarjeta débito,5.2
ADJ1339,Arequipa,Afiliado,Femenino,Accesorios de moda,73.38,7,13:56,Efectivo,9.5
ADJ1340,Lima,Afiliado,Masculino,Hogar y estilo de vida,36.91,7,13:51,Tarjeta débito,6.7
ADJ1341,Trujillo,Normal,Femenino,Accesorios de moda,87.67,2,12:17,Tarjeta crédito,7.7
ADJ1342,Trujillo,Afiliado,Masculino,Deportes y viajes,62.62,5,19:15,Tarjeta débito,7
ADJ1343,Trujillo,Normal,Femenino,Hogar y estilo de vida,93.69,7,18:44,Tarjeta crédito,4.5
ADJ1344,Lima,Normal,Femenino,Comidas y bebidas,57.34,3,18:59,Tarjeta crédito,7.9
ADJ1345,Lima,Normal,Masculino,Comidas y bebidas,18.22,7,14:04,Tarjeta crédito,6.6
ADJ1346,Trujillo,Normal,Masculino,Deportes y viajes,25.84,3,18:55,Tarjeta débito,6.6
ADJ1347,Arequipa,Normal,Masculino,Accesorios de moda,45.74,3,17:38,Tarjeta crédito,6.5
ADJ1348,Trujillo,Afiliado,Masculino,Comidas y bebidas,10.13,7,19:35,Tarjeta débito,8.3
ADJ1349,Arequipa,Afiliado,Masculino,Salud y belleza,81.95,10,12:39,Tarjeta crédito,6
ADJ1350,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,35.79,9,15:06,Tarjeta crédito,5.1
ADJ1351,Lima,Normal,Femenino,Accesorios Electrónicos,25.45,1,18:10,Tarjeta crédito,5.1
ADJ1352,Trujillo,Normal,Masculino,Accesorios Electrónicos,58.03,2,20:46,Tarjeta débito,8.8
ADJ1353,Arequipa,Afiliado,Femenino,Deportes y viajes,87.16,2,14:29,Tarjeta crédito,9.7
ADJ1354,Trujillo,Normal,Masculino,Accesorios de moda,89.69,1,11:20,Tarjeta débito,4.9
ADJ1355,Trujillo,Normal,Masculino,Comidas y bebidas,24.94,9,16:49,Tarjeta crédito,5.6
ADJ1356,Trujillo,Afiliado,Masculino,Deportes y viajes,82.33,4,10:37,Tarjeta crédito,7.5
ADJ1357,Trujillo,Normal,Masculino,Comidas y bebidas,13.79,5,19:07,Tarjeta crédito,7.8
ADJ1358,Trujillo,Afiliado,Masculino,Comidas y bebidas,48.5,6,13:57,Tarjeta débito,9.4
ADJ1359,Arequipa,Afiliado,Femenino,Comidas y bebidas,36.77,7,20:10,Efectivo,7.4
ADJ1360,Trujillo,Normal,Femenino,Hogar y estilo de vida,96.52,6,11:52,Efectivo,4.5
ADJ1361,Arequipa,Normal,Masculino,Accesorios de moda,62.12,10,16:19,Efectivo,5.9
ADJ1362,Lima,Normal,Femenino,Hogar y estilo de vida,77.04,3,10:39,Tarjeta crédito,7.2
ADJ1363,Lima,Normal,Femenino,Salud y belleza,84.09,9,10:54,Efectivo,8
ADJ1364,Arequipa,Normal,Masculino,Comidas y bebidas,89.2,10,15:42,Tarjeta crédito,4.4
ADJ1365,Lima,Afiliado,Femenino,Comidas y bebidas,77.2,10,10:38,Tarjeta crédito,5.6
ADJ1366,Trujillo,Normal,Femenino,Deportes y viajes,94.76,4,16:06,Tarjeta débito,7.8
ADJ1367,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,86.69,5,18:38,Tarjeta débito,9.4
ADJ1368,Trujillo,Normal,Masculino,Hogar y estilo de vida,80.08,3,15:29,Efectivo,5.4
ADJ1369,Trujillo,Afiliado,Femenino,Salud y belleza,68.93,7,11:03,Tarjeta crédito,4.6
ADJ1370,Lima,Normal,Femenino,Hogar y estilo de vida,40.3,2,15:30,Tarjeta débito,4.4
ADJ1371,Arequipa,Afiliado,Masculino,Deportes y viajes,34.56,7,16:07,Tarjeta crédito,7.3
ADJ1372,Lima,Afiliado,Femenino,Deportes y viajes,29.61,7,15:53,Efectivo,6.5
ADJ1373,Trujillo,Normal,Femenino,Hogar y estilo de vida,63.42,8,12:55,Tarjeta débito,7.4
ADJ1374,Trujillo,Normal,Masculino,Salud y belleza,59.77,2,12:01,Tarjeta crédito,5.8
ADJ1375,Arequipa,Afiliado,Femenino,Salud y belleza,29.67,7,18:58,Tarjeta crédito,8.1
ADJ1376,Arequipa,Normal,Masculino,Comidas y bebidas,46.77,6,13:37,Efectivo,6
ADJ1377,Trujillo,Normal,Femenino,Hogar y estilo de vida,28.32,5,13:28,Tarjeta débito,6.2
ADJ1378,Trujillo,Normal,Femenino,Accesorios de moda,94.67,4,12:04,Efectivo,6.8
ADJ1379,Lima,Afiliado,Femenino,Accesorios Electrónicos,34.49,5,19:44,Tarjeta crédito,9
ADJ1380,Trujillo,Afiliado,Femenino,Accesorios de moda,20.01,9,15:48,Tarjeta crédito,5.7
ADJ1381,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,88.67,10,14:50,Tarjeta débito,7.3
ADJ1382,Arequipa,Afiliado,Masculino,Deportes y viajes,57.12,7,12:02,Tarjeta crédito,6.5
ADJ1383,Lima,Normal,Femenino,Salud y belleza,57.22,2,17:13,Tarjeta débito,8.3
ADJ1384,Lima,Afiliado,Femenino,Salud y belleza,27.07,1,20:07,Tarjeta crédito,5.3
ADJ1385,Trujillo,Normal,Femenino,Accesorios de moda,29.42,10,16:23,Tarjeta débito,8.9
ADJ1386,Lima,Normal,Femenino,Accesorios de moda,83.25,10,11:25,Tarjeta crédito,4.4
ADJ1387,Arequipa,Normal,Masculino,Hogar y estilo de vida,97.5,10,16:18,Tarjeta débito,8
ADJ1388,Lima,Afiliado,Masculino,Accesorios Electrónicos,91.56,8,18:22,Tarjeta débito,6
ADJ1389,Lima,Normal,Masculino,Deportes y viajes,23.01,6,16:45,Tarjeta débito,7.9
ADJ1390,Lima,Normal,Femenino,Hogar y estilo de vida,51.07,7,11:42,Efectivo,7
ADJ1391,Trujillo,Normal,Femenino,Accesorios Electrónicos,46.95,5,10:25,Tarjeta débito,7.1
ADJ1392,Lima,Normal,Masculino,Accesorios de moda,94.87,8,12:58,Tarjeta débito,8.7
ADJ1393,Lima,Afiliado,Masculino,Hogar y estilo de vida,60.38,10,16:19,Efectivo,6
ADJ1394,Trujillo,Normal,Masculino,Salud y belleza,25.43,6,19:01,Tarjeta débito,7
ADJ1395,Arequipa,Afiliado,Femenino,Comidas y bebidas,87.1,10,14:45,Tarjeta crédito,9.9
ADJ1396,Lima,Afiliado,Femenino,Accesorios Electrónicos,39.48,1,19:43,Efectivo,6.5
ADJ1397,Trujillo,Afiliado,Femenino,Deportes y viajes,71.63,2,14:33,Tarjeta débito,8.8
ADJ1398,Arequipa,Afiliado,Masculino,Accesorios de moda,52.35,1,17:49,Efectivo,4
ADJ1399,Arequipa,Normal,Masculino,Accesorios Electrónicos,30.61,6,20:36,Efectivo,9.3
ADJ1400,Lima,Afiliado,Masculino,Salud y belleza,64.36,9,12:09,Tarjeta crédito,8.6
ADJ1401,Arequipa,Normal,Masculino,Salud y belleza,41.5,4,19:58,Tarjeta crédito,8.2
ADJ1402,Lima,Afiliado,Femenino,Accesorios Electrónicos,10.59,3,13:52,Tarjeta crédito,8.7
ADJ1403,Trujillo,Afiliado,Femenino,Deportes y viajes,98.4,7,12:43,Tarjeta crédito,8.7
ADJ1404,Trujillo,Afiliado,Femenino,Salud y belleza,47.67,4,14:21,Efectivo,9.1
ADJ1405,Lima,Afiliado,Masculino,Salud y belleza,39.01,1,16:46,Tarjeta crédito,4.7
ADJ1406,Lima,Normal,Masculino,Deportes y viajes,97.74,4,19:53,Tarjeta débito,6.4
ADJ1407,Arequipa,Afiliado,Masculino,Comidas y bebidas,94.26,4,16:30,Efectivo,8.6
ADJ1408,Arequipa,Normal,Masculino,Hogar y estilo de vida,46.22,4,20:04,Tarjeta crédito,6.2
ADJ1409,Arequipa,Afiliado,Masculino,Comidas y bebidas,55.04,7,19:39,Tarjeta débito,5.2
ADJ1410,Lima,Afiliado,Femenino,Hogar y estilo de vida,40.73,7,11:01,Tarjeta débito,5.4
ADJ1411,Trujillo,Afiliado,Masculino,Salud y belleza,58.22,8,20:33,Tarjeta débito,8.4
ADJ1412,Arequipa,Normal,Masculino,Accesorios Electrónicos,85.39,7,18:30,Tarjeta débito,4.1
ADJ1413,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,68.84,6,14:36,Tarjeta débito,5.8
ADJ1414,Arequipa,Normal,Femenino,Hogar y estilo de vida,73.56,10,11:38,Tarjeta débito,8
ADJ1415,Lima,Afiliado,Femenino,Comidas y bebidas,54.84,3,13:27,Tarjeta crédito,5.9
ADJ1416,Trujillo,Normal,Femenino,Salud y belleza,71.38,10,19:21,Efectivo,5.7
ADJ1417,Lima,Afiliado,Femenino,Deportes y viajes,93.72,6,16:19,Efectivo,4.5
ADJ1418,Trujillo,Normal,Masculino,Comidas y bebidas,54.67,3,18:00,Tarjeta crédito,8.6
ADJ1419,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,86.04,5,11:24,Tarjeta débito,4.8
ADJ1420,Trujillo,Normal,Masculino,Accesorios Electrónicos,34.56,5,11:15,Tarjeta débito,9.9
ADJ1421,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,52.59,8,19:20,Tarjeta crédito,8.5
ADJ1422,Lima,Normal,Femenino,Comidas y bebidas,88.36,5,19:48,Efectivo,9.6
ADJ1423,Trujillo,Normal,Masculino,Salud y belleza,24.89,9,15:36,Efectivo,7.4
ADJ1424,Lima,Normal,Masculino,Accesorios de moda,94.13,5,19:39,Tarjeta crédito,4.8
ADJ1425,Lima,Afiliado,Masculino,Deportes y viajes,78.07,9,12:43,Efectivo,4.5
ADJ1426,Trujillo,Normal,Masculino,Salud y belleza,96.58,2,10:12,Tarjeta crédito,5.1
ADJ1427,Trujillo,Normal,Femenino,Accesorios Electrónicos,60.88,9,17:17,Tarjeta débito,4.7
ADJ1428,Arequipa,Normal,Femenino,Salud y belleza,54.92,8,13:24,Tarjeta débito,7.6
ADJ1429,Lima,Afiliado,Femenino,Hogar y estilo de vida,86.72,1,18:45,Tarjeta débito,7.9
ADJ1430,Arequipa,Afiliado,Masculino,Salud y belleza,15.37,2,19:47,Efectivo,7.2
ADJ1431,Lima,Afiliado,Masculino,Salud y belleza,56.69,9,17:24,Tarjeta crédito,8.4
ADJ1432,Arequipa,Afiliado,Femenino,Accesorios de moda,82.63,10,17:08,Tarjeta débito,7.9
ADJ1433,Lima,Afiliado,Femenino,Accesorios de moda,17.87,4,14:42,Tarjeta débito,6.5
ADJ1434,Arequipa,Afiliado,Masculino,Accesorios de moda,15.43,1,15:46,Tarjeta crédito,6.1
ADJ1435,Arequipa,Normal,Femenino,Accesorios Electrónicos,85.98,8,19:01,Efectivo,8.2
ADJ1436,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,44.34,2,11:26,Efectivo,5.8
ADJ1437,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,72.35,10,15:55,Efectivo,5.4
ADJ1438,Arequipa,Afiliado,Femenino,Deportes y viajes,24.74,3,17:47,Tarjeta crédito,10
ADJ1439,Arequipa,Normal,Masculino,Hogar y estilo de vida,55.73,6,10:55,Tarjeta débito,7
ADJ1440,Lima,Afiliado,Masculino,Salud y belleza,75.74,4,14:35,Efectivo,7.6
ADJ1441,Trujillo,Afiliado,Masculino,Salud y belleza,15.87,10,16:40,Efectivo,5.8
ADJ1442,Trujillo,Normal,Masculino,Deportes y viajes,78.77,10,10:04,Efectivo,6.4
ADJ1443,Trujillo,Normal,Masculino,Hogar y estilo de vida,74.67,9,10:55,Tarjeta débito,9.4
ADJ1444,Arequipa,Normal,Femenino,Accesorios Electrónicos,41.65,10,17:04,Tarjeta crédito,5.4
ADJ1445,Arequipa,Normal,Femenino,Salud y belleza,20.38,5,18:56,Efectivo,6
ADJ1446,Arequipa,Normal,Femenino,Salud y belleza,99.19,6,14:42,Tarjeta crédito,5.5
ADJ1447,Lima,Normal,Femenino,Comidas y bebidas,96.68,3,19:56,Tarjeta débito,6.4
ADJ1448,Arequipa,Normal,Masculino,Comidas y bebidas,19.25,8,18:37,Tarjeta débito,6.6
ADJ1449,Arequipa,Afiliado,Femenino,Comidas y bebidas,80.36,4,18:45,Tarjeta crédito,8.3
ADJ1450,Arequipa,Normal,Masculino,Accesorios de moda,76.52,5,10:23,Efectivo,9.9
ADJ1451,Trujillo,Afiliado,Masculino,Comidas y bebidas,49.38,7,20:35,Tarjeta crédito,7.3
ADJ1452,Lima,Normal,Femenino,Salud y belleza,76.99,6,17:55,Efectivo,6.1
ADJ1453,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,47.38,4,10:25,Efectivo,7.1
ADJ1454,Arequipa,Normal,Femenino,Deportes y viajes,44.86,10,19:54,Tarjeta débito,8.2
ADJ1455,Lima,Normal,Masculino,Salud y belleza,87.87,10,10:25,Tarjeta débito,5.1
ADJ1456,Trujillo,Normal,Masculino,Comidas y bebidas,52.75,3,10:16,Tarjeta débito,9.3
ADJ1457,Arequipa,Afiliado,Masculino,Accesorios de moda,48.71,1,19:20,Efectivo,4.1
ADJ1458,Trujillo,Normal,Masculino,Comidas y bebidas,58.26,6,16:44,Efectivo,9.9
ADJ1459,Lima,Normal,Masculino,Salud y belleza,30.35,7,18:19,Efectivo,8
ADJ1460,Trujillo,Normal,Masculino,Deportes y viajes,62.13,6,20:19,Efectivo,7.4
ADJ1461,Arequipa,Normal,Femenino,Comidas y bebidas,33.98,9,10:43,Efectivo,4.2
ADJ1462,Lima,Normal,Femenino,Accesorios de moda,72.84,7,12:44,Efectivo,8.4
ADJ1463,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,58.07,9,20:07,Tarjeta débito,4.3
ADJ1464,Lima,Afiliado,Masculino,Accesorios de moda,51.36,1,15:26,Tarjeta débito,5.2
ADJ1465,Lima,Normal,Masculino,Hogar y estilo de vida,53.44,2,20:38,Tarjeta débito,4.1
ADJ1466,Trujillo,Normal,Femenino,Accesorios Electrónicos,99.56,8,17:03,Tarjeta crédito,5.2
ADJ1467,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,63.91,8,19:52,Tarjeta crédito,4.6
ADJ1468,Trujillo,Normal,Femenino,Deportes y viajes,32.25,5,13:26,Efectivo,9
ADJ1469,Lima,Normal,Femenino,Accesorios de moda,39.62,7,13:18,Efectivo,7.5
ADJ1470,Lima,Afiliado,Masculino,Accesorios Electrónicos,87.45,6,14:40,Tarjeta crédito,8.8
ADJ1471,Arequipa,Normal,Masculino,Accesorios de moda,90.22,3,19:39,Efectivo,6.2
ADJ1472,Trujillo,Normal,Femenino,Accesorios Electrónicos,26.31,5,20:59,Tarjeta crédito,8.8
ADJ1473,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,34.42,6,15:39,Efectivo,9.8
ADJ1474,Lima,Normal,Masculino,Deportes y viajes,51.91,10,12:21,Efectivo,8.2
ADJ1475,Trujillo,Normal,Masculino,Deportes y viajes,72.5,8,19:25,Tarjeta débito,9.2
ADJ1476,Arequipa,Afiliado,Femenino,Deportes y viajes,89.8,10,13:00,Tarjeta crédito,5.4
ADJ1477,Arequipa,Afiliado,Masculino,Salud y belleza,90.5,10,13:48,Efectivo,8.1
ADJ1478,Arequipa,Afiliado,Femenino,Comidas y bebidas,30.41,1,10:36,Tarjeta crédito,8.4
ADJ1479,Trujillo,Normal,Femenino,Hogar y estilo de vida,77.95,6,16:37,Tarjeta débito,8
ADJ1480,Arequipa,Normal,Masculino,Salud y belleza,66.14,4,12:46,Tarjeta crédito,5.6
ADJ1481,Trujillo,Normal,Masculino,Salud y belleza,32.46,8,13:48,Tarjeta crédito,4.9
ADJ1482,Lima,Afiliado,Femenino,Accesorios de moda,91.54,4,19:20,Tarjeta crédito,4.8
ADJ1483,Trujillo,Normal,Masculino,Accesorios de moda,83.24,9,11:56,Tarjeta crédito,7.4
ADJ1484,Arequipa,Normal,Femenino,Deportes y viajes,80.97,8,13:05,Efectivo,9.3
ADJ1485,Trujillo,Afiliado,Masculino,Comidas y bebidas,92.29,5,15:55,Tarjeta crédito,9
ADJ1486,Lima,Afiliado,Masculino,Salud y belleza,97.22,9,14:43,Tarjeta débito,6
ADJ1487,Lima,Normal,Masculino,Deportes y viajes,93.39,6,19:18,Tarjeta débito,10
ADJ1488,Arequipa,Normal,Femenino,Comidas y bebidas,43.18,8,19:39,Tarjeta crédito,8.3
ADJ1489,Trujillo,Normal,Masculino,Deportes y viajes,63.69,1,16:21,Efectivo,6
ADJ1490,Trujillo,Normal,Masculino,Comidas y bebidas,45.79,7,19:44,Tarjeta crédito,7
ADJ1491,Arequipa,Normal,Masculino,Deportes y viajes,76.4,2,19:42,Tarjeta débito,6.5
ADJ1492,Lima,Normal,Masculino,Comidas y bebidas,39.9,10,15:24,Tarjeta crédito,5.9
ADJ1493,Lima,Afiliado,Masculino,Salud y belleza,42.57,8,14:12,Tarjeta débito,5.6
ADJ1494,Arequipa,Normal,Masculino,Hogar y estilo de vida,95.58,10,13:32,Efectivo,4.8
ADJ1495,Trujillo,Normal,Masculino,Comidas y bebidas,51.28,6,16:31,Efectivo,6.5
ADJ1496,Lima,Afiliado,Masculino,Comidas y bebidas,80.05,5,12:45,Tarjeta crédito,9.4
ADJ1497,Lima,Afiliado,Masculino,Accesorios Electrónicos,52.89,6,17:34,Tarjeta crédito,9.8
ADJ1498,Lima,Normal,Masculino,Comidas y bebidas,19.79,8,12:04,Tarjeta débito,8.7
ADJ1499,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,33.84,9,16:21,Tarjeta débito,8.8
ADJ1500,Arequipa,Normal,Femenino,Accesorios de moda,22.51,7,10:50,Tarjeta crédito,4.8
ADJ1501,Trujillo,Normal,Masculino,Comidas y bebidas,73.88,6,19:16,Tarjeta débito,4.4
ADJ1502,Arequipa,Afiliado,Masculino,Salud y belleza,86.8,3,16:47,Tarjeta débito,9.9
ADJ1503,Arequipa,Afiliado,Masculino,Comidas y bebidas,38.47,8,11:51,Efectivo,7.7
ADJ1504,Trujillo,Afiliado,Masculino,Deportes y viajes,15.5,10,10:55,Tarjeta débito,8
ADJ1505,Arequipa,Normal,Masculino,Salud y belleza,34.31,8,15:00,Tarjeta débito,5.7
ADJ1506,Arequipa,Normal,Femenino,Hogar y estilo de vida,69.81,4,20:50,Tarjeta crédito,5.9
ADJ1507,Lima,Normal,Femenino,Accesorios de moda,73.52,2,13:41,Tarjeta débito,4.6
ADJ1508,Arequipa,Normal,Femenino,Comidas y bebidas,87.8,9,19:08,Efectivo,9.2
ADJ1509,Lima,Normal,Masculino,Hogar y estilo de vida,25.55,4,20:23,Tarjeta débito,5.7
ADJ1510,Trujillo,Normal,Masculino,Accesorios Electrónicos,32.71,5,11:30,Tarjeta crédito,9.9
ADJ1511,Arequipa,Afiliado,Femenino,Accesorios de moda,74.29,1,19:30,Efectivo,5
ADJ1512,Arequipa,Afiliado,Masculino,Salud y belleza,43.7,2,18:03,Efectivo,4.9
ADJ1513,Trujillo,Normal,Femenino,Hogar y estilo de vida,25.29,1,10:13,Tarjeta débito,6.1
ADJ1514,Arequipa,Afiliado,Femenino,Comidas y bebidas,71.39,5,19:57,Tarjeta crédito,5.5
ADJ1515,Arequipa,Afiliado,Femenino,Deportes y viajes,19.15,6,10:01,Tarjeta crédito,6.8
ADJ1516,Lima,Afiliado,Femenino,Accesorios Electrónicos,57.49,4,11:57,Efectivo,6.6
ADJ1517,Arequipa,Normal,Masculino,Accesorios Electrónicos,61.41,7,10:02,Efectivo,9.8
ADJ1518,Lima,Afiliado,Masculino,Hogar y estilo de vida,17.77,5,12:42,Tarjeta crédito,5.4
ADJ1519,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,28.53,10,17:38,Tarjeta débito,7.8
ADJ1520,Lima,Normal,Femenino,Accesorios de moda,30.37,3,13:41,Tarjeta débito,5.1
ADJ1521,Trujillo,Normal,Masculino,Accesorios Electrónicos,26.23,9,20:24,Tarjeta débito,5.9
ADJ1522,Arequipa,Normal,Femenino,Comidas y bebidas,93.26,9,18:08,Efectivo,8.8
ADJ1523,Lima,Normal,Masculino,Hogar y estilo de vida,92.36,5,19:17,Tarjeta débito,4.9
ADJ1524,Trujillo,Normal,Masculino,Hogar y estilo de vida,18.28,1,15:05,Tarjeta crédito,8.3
ADJ1525,Lima,Normal,Femenino,Deportes y viajes,24.77,5,18:27,Efectivo,8.5
ADJ1526,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,94.64,3,16:55,Efectivo,5.5
ADJ1527,Lima,Normal,Masculino,Accesorios Electrónicos,45.35,6,13:44,Tarjeta débito,6.1
ADJ1528,Arequipa,Normal,Masculino,Accesorios Electrónicos,11.81,5,18:06,Efectivo,9.4
ADJ1529,Arequipa,Afiliado,Femenino,Accesorios de moda,12.54,1,12:38,Efectivo,8.2
ADJ1530,Trujillo,Normal,Masculino,Comidas y bebidas,43.25,2,15:56,Efectivo,6.2
ADJ1531,Lima,Afiliado,Masculino,Salud y belleza,69.37,9,19:14,Tarjeta débito,4
ADJ1532,Arequipa,Afiliado,Masculino,Accesorios Electrónicos,37.06,4,16:24,Tarjeta débito,9.7
ADJ1533,Lima,Afiliado,Femenino,Accesorios Electrónicos,90.7,6,10:52,Efectivo,5.3
ADJ1534,Lima,Normal,Femenino,Accesorios de moda,81.37,2,19:28,Efectivo,6.5
ADJ1535,Lima,Afiliado,Masculino,Accesorios de moda,73.82,4,18:31,Efectivo,6.7
ADJ1536,Trujillo,Normal,Femenino,Deportes y viajes,93.14,2,18:09,Tarjeta débito,4.1
ADJ1537,Arequipa,Normal,Masculino,Salud y belleza,17.41,5,15:16,Tarjeta crédito,4.9
ADJ1538,Arequipa,Afiliado,Masculino,Accesorios de moda,93.2,2,18:37,Tarjeta crédito,6
ADJ1539,Trujillo,Afiliado,Masculino,Accesorios de moda,17.94,5,14:04,Tarjeta débito,6.8
ADJ1540,Lima,Normal,Masculino,Comidas y bebidas,73.06,7,19:06,Tarjeta crédito,4.2
ADJ1541,Arequipa,Afiliado,Masculino,Accesorios de moda,35.19,10,19:06,Tarjeta crédito,8.4
ADJ1542,Trujillo,Normal,Masculino,Hogar y estilo de vida,23.75,4,11:22,Efectivo,5.2
ADJ1543,Lima,Afiliado,Masculino,Accesorios de moda,32.62,4,14:12,Efectivo,9
ADJ1544,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,66.35,1,10:46,Tarjeta crédito,9.7
ADJ1545,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,32.25,4,12:38,Tarjeta débito,6.5
ADJ1546,Trujillo,Normal,Femenino,Accesorios Electrónicos,75.06,9,13:25,Tarjeta débito,6.2
ADJ1547,Lima,Afiliado,Femenino,Accesorios de moda,38.3,4,19:22,Efectivo,5.7
ADJ1548,Lima,Normal,Masculino,Deportes y viajes,54.45,1,19:24,Tarjeta débito,7.9
ADJ1549,Arequipa,Normal,Masculino,Hogar y estilo de vida,35.47,4,17:22,Tarjeta crédito,6.9
ADJ1550,Trujillo,Normal,Femenino,Hogar y estilo de vida,12.03,2,15:51,Efectivo,5.1
ADJ1551,Lima,Normal,Femenino,Salud y belleza,99.71,6,16:52,Tarjeta débito,7.9
ADJ1552,Arequipa,Afiliado,Masculino,Accesorios de moda,70.99,10,16:28,Efectivo,5.7
ADJ1553,Trujillo,Afiliado,Masculino,Deportes y viajes,44.02,10,19:57,Tarjeta crédito,9.6
ADJ1554,Trujillo,Normal,Femenino,Hogar y estilo de vida,69.96,8,17:01,Tarjeta crédito,6.4
ADJ1555,Lima,Normal,Masculino,Salud y belleza,66.68,5,18:01,Efectivo,7.6
ADJ1556,Arequipa,Afiliado,Masculino,Hogar y estilo de vida,74.86,1,14:49,Efectivo,6.9
ADJ1557,Arequipa,Normal,Femenino,Deportes y viajes,23.75,9,12:02,Efectivo,9.5
ADJ1558,Lima,Normal,Femenino,Comidas y bebidas,48.51,7,13:30,Tarjeta crédito,5.2
ADJ1559,Lima,Afiliado,Masculino,Accesorios Electrónicos,40.3,10,17:37,Tarjeta crédito,7
ADJ1560,Arequipa,Normal,Masculino,Accesorios Electrónicos,27.85,7,17:20,Tarjeta débito,6
ADJ1561,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,62.48,1,20:29,Efectivo,4.7
ADJ1562,Trujillo,Afiliado,Femenino,Comidas y bebidas,36.36,2,10:00,Efectivo,7.1
ADJ1563,Lima,Normal,Masculino,Salud y belleza,18.11,10,11:46,Tarjeta débito,5.9
ADJ1564,Arequipa,Normal,Masculino,Accesorios Electrónicos,28.84,4,14:44,Efectivo,6.4
ADJ1565,Trujillo,Afiliado,Masculino,Hogar y estilo de vida,60.01,4,15:54,Efectivo,4.5
ADJ1566,Arequipa,Afiliado,Femenino,Hogar y estilo de vida,88.61,1,10:21,Efectivo,7.7
ADJ1567,Arequipa,Normal,Masculino,Comidas y bebidas,48.61,1,15:31,Efectivo,4.4
ADJ1568,Trujillo,Normal,Femenino,Accesorios Electrónicos,51.19,4,17:15,Tarjeta crédito,4.7
ADJ1569,Lima,Normal,Femenino,Accesorios Electrónicos,14.96,8,12:29,Efectivo,8.6
ADJ1570,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,72.2,7,20:14,Tarjeta débito,4.3
ADJ1571,Trujillo,Normal,Femenino,Deportes y viajes,40.23,7,13:22,Efectivo,9.6
ADJ1572,Trujillo,Afiliado,Femenino,Hogar y estilo de vida,88.79,8,17:09,Efectivo,4.1
ADJ1573,Trujillo,Afiliado,Femenino,Accesorios Electrónicos,26.48,3,10:40,Tarjeta débito,4.7
ADJ1574,Lima,Afiliado,Masculino,Deportes y viajes,79.93,6,14:04,Efectivo,5.5
ADJ1575,Arequipa,Afiliado,Masculino,Comidas y bebidas,99.37,2,17:29,Efectivo,5.2
ADJ1576,Arequipa,Afiliado,Masculino,Salud y belleza,44.07,4,16:28,Tarjeta débito,8.4
ADJ1577,Arequipa,Normal,Femenino,Comidas y bebidas,22.93,9,20:26,Efectivo,5.5
ADJ1578,Arequipa,Normal,Femenino,Salud y belleza,39.42,1,15:08,Efectivo,8.4
ADJ1579,Trujillo,Normal,Masculino,Salud y belleza,15.26,6,18:03,Tarjeta débito,9.8
ADJ1580,Trujillo,Normal,Masculino,Hogar y estilo de vida,21.52,6,12:48,Tarjeta crédito,9.4
ADJ1581,Lima,Afiliado,Masculino,Salud y belleza,51.13,4,10:11,Tarjeta crédito,4
ADJ1582,Trujillo,Afiliado,Masculino,Accesorios Electrónicos,36.36,4,13:07,Efectivo,7.6
ADJ1583,Trujillo,Normal,Masculino,Comidas y bebidas,32.9,3,17:27,Tarjeta crédito,9.1
